querceto,クエルチェート,,
pierro,ピエロ,Clown,
amavinum,アマヴィナム,,
salina,ナ,Na,
possa,ポッサ,Possa,
premium,プレミウム,,
telaro,テラーロ,,
roree,ロレ,Rolle,
forastera,フォラステラ,,
molino,モリノ,,
bacio,バッチオ,,
nosiola,ノジオラ,Nojiora,
starderi,スタルデリ,,
salamandra,サラマンドラ,,
case,ガーゼ,Gauze,
cappuccina,カップッチーナ,,
barollo,バロッロ,,
blau,ブライダル,,
faiola,ファイオーラ,,
beati,ベアーティ,,
raiade,ライアーデ,,
le,プレフェレ,,
palermo,パレルモ,Palermo,
midium,ミディアム,Medium,
geretto,チェレット,,
lelusi,リリース,Release,
altimus,アルティムス,,
norton,ノートン,Norton,
covenant,カヴァナント,,
zeta,ゼタ,Zeta,
majus,マジュス,,
salus,ラス,Russ,
moton,トン,Ton,
sanchomartin,サンチョマルティン,,
biurko,ビウルコ,,
kronos,コリソン,,
ogier,レザレゴリエ,Rezaregorie,
dodici,ドーディチ,,
boloree,ボロレ,,
turriga,トゥリーガ,,
quirico,クイリコ,,
fichimori,フィキモリ,,
tura,トゥラ,,
chora,コーラ,Coke,
chicot,シコト,,
cottanera,コッタネーラ,,
alazani,アラザニ,,
di,カディ,Cuddy,
kerlan,ケルラン,,
istriana,イストリアーナ,,
ventabren,ヴェンタブレン,,
poggione,ポッジオーネ,,
mathusalem,マチュザレム,,
adriannna,アドリアンナ,,
panterei,パンテレイ,,
forra,フォッラ,,
caldirola,カルディローラ,,
riondo,リオンド,,
luma,ルーマ,,
orton,オルトン,,
colsassoso,コルサソッソ,,
selezione,セレツィオーネ,,
beausejour,ボーセジュール,,
pieve,ピエヴェ,,
lagunu,ラギューヌ,,
deugenie,デュージェニー,,
teston,テストン,,
compagnia,コンパニア,,
rilievi,リリエービ,,
lo,ロ,Russia,
sicilia,シチリア,Sicily,
gulia,リア,Rear,
numerozero,ゼロ,Zero,
barranco,バランコ,,
original,マリン,Marin,
quinta,クインタ,,
vine,ビエン,,
nebiolo,ネビオーロ,,
magdelena,マグダレーナ,,
rebecca,レベッカ,Rebecca,
kawahc,ピッチャー,Pitcher,
kaiken,ケン,Ken,
ceppaiano,チェパイアーノ,,
bulgaria,ブルガリア,Bulgaria,
kosta,コスタ,Costa,
cerdon,ドン,Don,
tango,タンゴ,Tango,
garofori,ガロフォリ,,
classe,ュクラッセ,,
roera,エラ,Ella,
pierson,ピエルソン,,
annee,アネ,Ane,
castelo,テロ,Terrorism,
monili,モニーリ,,
toi,トイ,Toy,
ra,ラ,La,
satobbi,サトビー,,
do,ボルドー,Bordeaux,
ciliegio,チリエジオ,,
casal,セッラ,,
sale,ペレ,Pele,
helluva,エルーヴァ,,
enigma,エニグマ,Enigma,
viva,ヴィヴァ,Viva,
frizzantet,フリッツァンテ,,
carol,カルロ,Carlo,
milieu,プルミエ,Premier,
meteoro,メテオロ,,
padico,パディコ,,
davola,ウルラネロダヴォラ,,
galana,ガラナ,Guarana,
cuvee,レゼルヴェ,,
cava,カバ,Hippopotamus,
io,アイオー,,
zone,ゾーネ,,
canaiolo,カナイオーロ,,
jensen,ジャンセン,Jansen,
karasisyrah,シラー,,
winzergenossenschaft,ヴィンツァーゲノッセンシャフト,,
saggio,サッジオ,,
sienna,シエナ,Siena,
varentina,ヴァレンティーナ,Valentina,
merla,メルラ,,
morei,モレイ,,
vistarino,ヴィスタリーノ,,
bheagan,ダンベーガン,,
vicchie,ヴェッキエ,,
casanova,ノヴァ,Nova,
gaiospino,ガイオスピーノ,,
isla,イスラ,Isla,
alpamanta,アルパマンタ,,
tomoe,トモエ,,
glendullan,デュラン,Duran,
cortado,パロコルタード,,
sullivan,サリヴァン,,
turusan,テュルサン,,
ego,レゴ,Lego,
hugot,リュット,,
miwakubo,ミワクボ,,
papagena,パパゲーナ,,
rivalon,リヴァロン,,
sovini,ソーヴィニ,,
soul,デラソウル,,
ila,カリラ,Caol Ila,
sodamagri,ソダマグリ,,
spungola,スプンゴラ,,
noir,ロキオリ,,
dellerta,デッレルタ,,
dufouleur,ペール,Pail,
des,クレッセ,,
rime,リメ,,
rouge,ベルジェ,,
cherub,シェラブ,,
frarnese,ファルネーゼ,Farnese,
vedilhan,ヴェディラン,,
zizzolo,ジッゾロ,,
china,チャイナ,China,
burnello,ブルネッロ,Brunello,
galejade,ガレジャデ,,
fevre,レ,Le,
grassa,グラッサ,,
troplongmondot,モンドー,,
antano,アンターノ,,
trapiche,トラピチェ,Torapiche,
campalto,カンパルト,,
gazeifie,ガゼイフィエ,,
mori,モーリ,,
colombano,コロンバーノ,,
artadi,アルタディ,,
nina,ニーナ,Nina,
michele,ミケーレ,,
noiron,ノワロン,,
cru,タール,Tar,
allegro,アレグロ,,
frecciarossa,フレッチャロッサ,,
miraval,ミラヴァル,,
audon,ドン,Don,
akira,アキラ,Akira,
fine,フィネ,,
aligote,アリテゴ,,
hheurige,ホイリゲ,Heurige,
ige,イジェ,,
skazka,スカズカ,,
moraiolo,モライオーロ,,
federico,フェデリコ,,
guado,グアード,,
lisini,リジニ,,
pe,ペ,Bae,
lane,レーン,Lane,
dochianti,キアンティ,,
montenero,モンテネロ,,
montessu,モンテッス,,
nido,ニド,,
po,ポー,Pau,
saintemilion,ミリオン,Million,
domenico,ドミニコ,,
superior,スペリオル,,
montepluciano,モンテプルチアーノ,,
laurentius,ラウレンティウス,,
clareza,レーザ,Laser,
plenilunio,プレニルーニオ,,
rosato,ロサート,,
terrae,テラ,Terra,
maso,マゾ,Masochist,
vinaredo,ヴィニャレド,,
orti,オルティ,,
ottella,オッテッラ,,
virgin,ヴァージン,Virgin,
battista,バッティスタ,,
ara,アラ,Ara,
fruite,フリュイテ,,
blue,ラベル,Label,
mara,マラ,Mara,
bonito,ボニート,Bonito,
valdobbiadene,ヴァルドッビアーネ,,
jurosa,ユローサ,,
pozzan,ポザーン,,
forum,フォーラム,Forum,
massandra,マサンドラ,,
bellini,ベリーニ,Bellini,
lacrima,ラクリマ,,
bouchon,ブション,,
heritieres,ヴィレ,Ville,
alfiera,アルフィエーラ,,
manfredi,マンフレディ,,
pablo,パヴロ,,
stella,ステラ,Stella,
nikka,ハイニッカ,,
trinita,トリニタ,,
sorisso,ソリッソ,,
clau,ヴァル,Val,
raoul,ノワール,Noir,
crudo,クルド,Kurdish,
paul,テロワール,Terroir,
podium,ポディウム,Podium,
grade,グラーデ,,
piegaia,ピエガイア,,
moncaro,モンカロ,,
conteisa,コンテイザ,,
monchiero,モンキエロ,,
lehmann,アン,Anne,
efeso,エフェゾ,,
capaia,カパイア,,
gracechianti,キャンティ,Chianti,
querciabella,クエルチャベッラ,,
essensia,エッセンシア,Essenshia,
ribotcava,カヴァ,Cava,
carregosa,カラゴーザ,,
malvano,マルヴァーノ,,
olivier,アメリ,Amelie,
reale,レアレ,,
faggeto,ファジェート,,
tramonti,トラモンティ,,
leonardo,レオナルド,Leonardo,
kanu,カヌー,Canoe,
nerojbleo,ネロ,Nero,
raffa,ラッファ,,
oristano,オリスターノ,,
no,ゴードン,Gordon,
jacquesson,ジャクソン,Jackson,
liu,リウ,Liu,
ra,タララ,,
pacalee,パカレ,Pakare,
decanta,デキャンタ,Decanter,
concenigo,コンチェニゴ,,
belguardo,ベルグァルド,,
colgin,コルギン,,
vitton,ルイヴィトン,Louis Vuitton,
dreuillees,レ,Le,
parentoux,パラントゥー,,
hautbeausejour,ボーセジュール,,
bourgueil,ダニエル,Daniel,
clara,クラーラ,Clara,
bellene,レ,Le,
sorelle,ソレッレ,,
ladera,ラデラ,,
ro,バローロ,Barolo,
aulente,アウレンテ,,
ducale,ドゥカレ,,
monfaucon,モンフォーコン,,
meleta,メレタ,,
saintayme,サンタイメ,,
ale,アレ,Allais,
beerenauslese,ベーレンアウスレーゼ,Beerenauslese,
sale,バレ,Barre,
vaudon,ヴォードン,,
ponsot,アソートメント,Assortment,
plazuela,エラ,Ella,
chamans,シャマン,,
grifalco,グリファルコ,,
crima,クリマ,,
colombo,コロンボ,Colombo,
bouser,ボーゼル,,
lazan,ラサン,,
morena,モレナ,,
chakana,チャカナ,,
ferla,フェルラ,,
nugan,ヌーガン,,
chimbanta,キンバンタ,,
abelia,アベリア,Abelia,
verginia,ワイナリー,Winery,
darmagi,ダルマジ,,
laventure,カベルネ,Cabernet,
cabassaou,カバッソウ,,
adela,アデラ,,
padro,ドロ,Mud,
venturini,ヴェントゥリーニ,,
balin,バリン,,
andina,アンディナ,,
casalfarneto,カサルファルネート,,
morara,モララ,,
petraluce,ペトラルーチェ,,
naoussa,ナウサ,,
moro,アルモロ,,
gavi,ガヴィ,Gavi,
russina,ルシアン,Lucian,
cimbolo,チンボロ,,
fair,カリラ,Caol Ila,
valle,マウレヴァレー,,
nativo,ナティーヴォ,,
tricot,プティット,Petite,
aman,アマン,Ammann,
milo,ミロ,Miro,
zighidi,ズィギディ,,
rasado,サード,Third,
cerbaiola,チェルバイオーラ,,
osso,オッソ,Osso,
midleton,プレゼント,Present,
ayni,アイニ,,
serve,レ,Le,
huan,ジャン,Jean,
morasssina,モラッシーナ,,
pinot,プティット,Petite,
reserve,エルヴェ,,
selectionne,テン,Ten,
cone,コネ,Connection,
lancia,ランチア,,
etienne,カネ,Money,
saucelito,レイト,Late,
glenrowan,グレンローワン,,
ruck,ルック,Look,
chavalier,シュヴァリエ,Chevallier,
mureda,ムレダ,,
leonetti,レオネッティ,,
candela,カンデラ,Candela,
zoemi,ゾエミ,,
bine,ビーネ,,
cru,リケール,,
logonovo,ロゴノーヴォ,,
alexandria,アレキサンドリア,Alexandria,
cordon,ドン,Don,
macabeo,マカベオ,Macabeo,
cassan,サン,San,
ortelli,オルテリ,,
mancha,ラマンチャ,,
produttori,プルドゥットーリ,,
albe,アルベ,Alves,
diavolo,ディアヴォロ,,
victoria,ヴィクトリア,Viktoria,
petrose,ペトローゼ,,
petrussa,ペトルッサ,,
unwooded,アンウッデド,,
pinot,ハンティントン,Huntington,
viana,ヴィアナ,,
padrino,パドリーノ,,
takahiko,タカヒコ,Takahiko,
calera,カレラ,Carrera,
trimpilin,トリンピリン,,
blass,バロッサ,,
touraille,バライエール,Baraieru,
briego,エゴ,Ego,
trevie,トレヴィーエ,,
rubra,ルブラ,Rubra,
rivera,リベラ,Rivera,
roches,カシェ,,
toralco,トラルコ,,
inperial,インペリアル,Imperial,
mimi,ミミ,Mimi,
liste,リステ,,
capella,カペラ,Capella,
saavedra,サーベドラ,,
aout,ブリュット,Brut,
numero,ヌーメロ,,
molin,モリン,,
raboso,ラボーソ,,
lurra,ルーラ,Ruler,
cru,ール,Lumpur,
pan,パン,Bread,
felline,フェッリーネ,,
carte,アテ,Ate,
lobo,ローボ,,
marimonrena,マリモレーナ,,
sartori,サルトーリ,,
salla,サラ,Sara,
fiji,フィジー,Fiji,
moet,セット,Set,
cargasacchi,カーガサッキ,,
soalheiro,ソアリェイロ,,
verze,ベルゼ,,
varvara,ヴァルヴァラ,,
lestimee,レスティメ,,
vichon,ヴィション,,
azelia,アゼリア,Azalea,
vigneti,ヴィニェーティ,,
niagara,ナイアガラ,Niagara,
barta,バルタ,,
verier,ヴェリエ,,
curico,クリコ,Curico,
banfi,バンフィ,,
modello,モデッロ,,
seignee,セニエ,,
coparossa,コパロッサ,,
not,ノット,Knot,
les,ラトッセ,,
loreto,レート,Rate,
latour,カトル,,
florentino,フロレンティーノ,,
vina,サングリアワイン,,
rocho,ロコ,Rocco,
dama,ダーマ,Dharma,
origine,オリジーネ,,
acinatico,アチナーティコ,,
cuesta,クエスタ,,
collio,コリオ,,
xenius,ゼニウス,,
mentin,メンティン,,
orcia,イタリア,Italy,
terrasola,テラソーラ,,
saxum,サム,Sam,
khazan,カザン,,
il,コッリ,,
rousse,ロゼ,Rose,
natural,ミネラル,Mineral,
terre,エオレ,,
estria,エストリア,,
tignanello,ティニャネッロ,,
isole,イゾレ,Izore,
etna,ソッターナ,,
tinta,ティンタ,,
novello,ノヴェロ,,
daino,ダイーノ,,
cucugnan,ククニャン,,
lupo,ルポ,,
audiffredo,オーディフレッド,,
sacrisassi,サクリサッシ,,
rodoriguez,ロドリゲス,Rodriguez,
doliveiras,ドリベイラ,,
lazanou,ラザノウ,,
fumosus,フモサス,,
occhini,オッチーニ,,
diomede,ディオメーデ,Diomede,
renosu,レノス,,
camporone,カンポローネ,,
vuyela,ヴエラ,,
kagoshima,シマ,Sima,
takaha,タカハ,Takaha,
valdeinfante,ヴァルデインファンテ,,
sadoya,サドヤ,,
pinot,パント,,
saffirio,サッフィーリオ,,
vionta,ビオンタ,Bionta,
saingiovese,サンジョヴェーゼ,,
focus,フォーカス,Focus,
cedalion,セダリオン,,
ripo,ポ,Po,
reserve,レゼルヴェ,,
eximium,エクシミウム,,
schonborn,シェンボン,,
colchaua,コルチャグア,,
paul,アール,Earl,
selciato,ライト,Light,
dino,ピノ,Pino,
nobori,ノボリ,Novoli,
torbe,トルベ,,
monopole,ポレ,Pollet,
britannia,ブリタニア,,
buffalo,バッファロー,Buffalo,
montepulciano,モンテプルチアーノ,,
veo,ヴェオ,,
huasa,ウアサ,,
ko,コー,Coe,
michele,レ,Le,
carpino,カルピノ,,
boscarelli,ボスカレッリ,,
luv,ルッヴ,,
ilaria,イラリア,,
cappella,カッペッラ,,
veneranda,ヴェネランダ,,
fiorile,フィオリーレ,,
sessantanni,セッサンタアンニ,,
tinto,ヴィーニャオンダティント,,
rouzan,ローザン,,
sociando,ソシアンド,,
eaton,イートン,Eaton,
feita,フェイタ,,
ghibellino,ギベッリーノ,,
arini,アリーニ,,
luan,アン,Anne,
nelson,ネルソン,Nelson,
ornato,オルナート,,
hyot,イオット,,
damiano,ドミアーノ,,
tierra,ティエラ,Tierra,
tardiva,タルディヴァ,,
danieli,エリ,Eli,
prologue,ボジョレー,,
ariki,アリキ,,
premium,プレミアム,Premium,
fleur,ペール,Pail,
doca,ドカ,,
yoshiki,ワイバイヨシキ,,
pescevino,ペッシェヴィーノ,,
hastae,タエ,Tae,
gran,ジャン,Jean,
nabuchodonozor,ナビュコドノゾール,Navi ~Yu codon Roh Orres,
charite,シャリテ,,
nera,ネーラ,,
trossecco,トロセッコ,,
wine,ヴィニエ,,
castoro,カストロ,,
asti,ダスティ,,
noir,ヘンドリー,,
moscato,マスカット,Muscat,
istriana,イストゥリアーナ,,
zamo,ザモ,,
praemia,プラミア,,
aurora,アウローラ,,
oberto,オベルト,,
organza,オルガンサ,,
muntada,ムンタダ,,
bruni,ブルーニ,,
familiar,ファミリア,Familia,
fili,フィリ,Philippines,
men,メン,Meng,
rustico,ルスティコ,,
morellinos,モレッリーノ,,
almaviva,アルマヴィヴァ,,
cru,フェーヴル,,
napoleon,ナポレオン,Napoleon,
italia,イタリア,Italy,
janus,ナス,Eggplant,
bourree,ブーレー,,
avon,エイヴォン,,
ciapin,チャピン,,
vilafonte,ヴィラフォンテ,,
lieu,プルミエール,Premiere,
mgordon,ゴードン,Gordon,
castellano,カステラーノ,Castellano,
lieben,ベン,Ben,
peirson,ピアソン,Pearson,
sereine,セレン,Selenium,
weber,ショイレーベ,Scheurebe,
rauzangassies,クラッセ,Classe,
fonterutoli,フォンテルトリ,,
wood,オールド,Old,
falaghina,ファランギーナ,,
egeo,エゲオ,,
landron,ロン,Ron,
tronken,トロッケン,,
mahi,マヒ,,
vino,ヴィノー,,
copolla,コッポラ,,
rubeo,ルベオ,,
chenu,シュヌ,,
nicolini,ニコリーニ,,
les,フィッセ,Fisse,
kakeru,カケル,,
wine,レピネ,,
lalou,ラロール,,
marina,ナ,Na,
tavola,ヴィーノダターヴォラ,,
guardiola,グアルディオーラ,,
parmoleto,パルモレット,,
mucci,ムッチ,,
granacha,グラナッチャ,,
peche,ペシェ,,
duc,デュック,,
fossati,フォッサティ,,
terreferme,テッレ,Terre,
lorenzo,ロレンソ,Lorenzo,
isidora,イシドラ,,
salmon,モン,Mon,
jacopo,ジャコポ,,
pora,ポーラ,Paula,
prugnolo,プルニョーロ,,
ravello,ラヴェッロ,,
weemala,ウイマーラ,,
roble,ロブレ,,
thompson,トンプソン,Thompson,
tera,テラ,Terra,
brolo,ロ,Russia,
flegrei,フレグレイ,,
karana,カラナ,,
maiden,メイデン,Maiden,
irpinia,イルピーニア,,
amarone,アマローネ,,
albarin,アルバリン,,
grignano,グリニャーノ,,
sagrantino,サグランティノ,,
german,マン,Man,
rancia,ランチア,,
piccolomini,ピッコロミーニ,,
petitechapelle,プチシャペレ,,
ricasoli,ソリ,A sled,
muller,ヴァッレ,Valle,
paradiso,パラディーゾ,,
duarte,ドゥアルテ,,
jennie,ジェニー,Jenny,
un,ドゥン,Dun,
indian,インディアン,Indian,
tidone,ティドーネ,,
confrerie,コンフレリー,,
toscana,トススカーナ,,
desafio,エルデサフィーオ,,
salvalai,サルバライ,,
andalus,アンダルス,,
mandorlo,マンドルロ,,
alejandro,アレハンドロ,Alejandro,
siberie,シベリ,,
notte,ノッテ,Notte,
occigabi,オチガビ,,
valldolina,バルドリーナ,,
salus,サルース,,
annunziata,アヌンツィアータ,,
goya,ゴヤ,,
murvuedro,ムルビエドロ,,
ragose,ラゴーゼ,,
bea,ベア,Bear,
canossa,カノッサ,,
dellorino,デッロリーノ,,
ciotoli,チョットリ,,
cosmato,コスマート,,
carignan,カリグナン,,
francia,フランチア,,
falerio,ファレリオ,,
nardello,ナルデッロ,,
soliko,ソリコ,,
good,グッド,Good,
tinto,ロット,Lot,
montecucco,モンテクッコ,,
perla,ペルラ,Perla,
inzolia,インソリア,,
viader,プロプライエタリーレッド,,
rincon,リンコン,,
prefere,プレフェレ,,
de,デー,Day,
lavia,ラヴィア,,
fleuron,フルロン,,
bassa,バッサ,,
toma,トーマ,Thoma,
bibono,ヴィーノ,Vino,
ivana,イヴァーナ,,
cerasuolo,チェラスオーロ,,
potrero,ポトレロ,,
malrome,ロメ,Lome,
spago,スパゴ,,
ronchi,フレンチ,French,
aquavitae,アクアヴィタエ,,
goiya,ゴヤ,,
varius,リース,Lease,
allan,アラン,Alan,
canteloup,カントループ,,
rutilia,ルティリア,,
jensen,ジェンセン,Jensen,
foradori,ファラドーリ,,
dotto,ドット,Dot,
puteus,プテウス,,
inspiree,アンスピレ,,
simboli,シンボリ,,
trinchi,トリンチ,,
capoeira,カポエイラ,Capoeira,
trifula,フラ,Hula,
extravagant,エクストラヴァガン,,
mario,マリオ,Mario,
tondonia,トンドニア,,
budureasca,ブドレアスカ,,
digna,ディグナ,,
tettineive,テッティネィヴェ,,
tera,テーラ,Thera,
organico,オルガニコ,,
santa,サンタ,Santa,
tainai,ワイナリー,Winery,
rubbie,ルッビエ,,
vibio,ヴィビオ,Vu~ibio,
quintas,キンタス,,
negroamaro,アマーロ,,
mossio,モッシオ,,
aetneus,アエテネウス,,
failla,イラ,Ila,
rouge,ルジェ,,
ofelio,オフェーリオ,,
sandrone,サンドロネ,,
bronca,ブロンカ,,
boca,ボカ,,
sito,シト,Sito,
il,フォルリ,,
giulietta,ジュリエッタ,Julieta,
gargarega,ガルガーネガ,,
pegoes,デペゴエス,,
sangiacomo,サンジャゴモ,,
itsasmendi,イチャメンディ,,
canelli,カネッリ,,
sestante,セスタンテ,,
jouan,ジュンアン,,
capovolto,カポヴォルト,,
viennae,ヴィエナ,,
wine,エネ,Energy,
cialdini,チャルディーニ,,
moulin,ミリオン,Million,
barbeito,バーベイト,,
natale,ブオンナターレ,,
pizzulin,ピズリン,,
kavaklidereegeoroze,エゲオロゼ,,
coppola,フランシスフォードコッポラ,,
capezzana,カペツァーナ,,
pereira,ペレイラ,,
pargua,パルグア,,
rochetta,ロケッタ,,
menfi,メンフィ,,
scansano,スカンサーノ,,
siciliano,シチリアーノ,,
almara,アルマラ,,
henrri,アンリ,Henri,
depardon,デパードン,,
sitare,シタレー,,
botani,ボタニ,,
othello,オテロ,,
four,スモール,Small,
crau,クラウ,Krag,
produttori,プロデユットーリ,,
cappelli,カペッリ,,
roccato,ロッカート,,
morando,モランド,,
cordillera,コルディエラ,,
bresciano,ビアンコ,Bianco,
antillo,アンティッロ,,
cru,ルー,Lou,
cru,レクレール,,
coeur,ピエール,Pierre,
costoliso,コストリソ,,
sprit,スピリット,Spirit,
cru,マンブール,,
santomaso,サントマーゾ,,
colombierees,レ,Le,
nartece,ナルテーチェ,,
passo,リパッソ,,
piola,ピヨラ,,
caravaglio,カラヴァリオ,,
cappellano,カッペラーノ,,
sa,サ,Sa,
emilia,マリア,Maria,
filipetti,フィリペッティ,,
flauta,フラウタ,,
beni,ベニ,Beni,
delicato,デリカート,,
vaudenelles,レ,Le,
senderillo,センデリーリョ,,
masante,マサンテ,,
fronton,トン,Ton,
vescovo,ヴェスコヴォ,,
borderon,ボルドロン,,
mason,メーソン,Mason,
magnificat,マニフィカ,Magnifica,
argila,アルジラ,,
couhinslurton,リュルトン,,
finale,フィナーレ,Finale,
la,ボラ,Bora,
proprieta,プロプリエタ,,
metauro,メタウロ,,
cru,コル,Coll,
barahonda,オンダ,Onda,
fosilini,フォシリーニ,,
alain,サイン,Sign,
maggiore,マッジョーレ,,
quebrada,ケブラダ,,
parantoux,パラントゥー,,
comedie,コメディ,Comedy,
moor,ロ,Russia,
badiola,バディオラ,,
lucciaio,ルッチャイオ,,
cru,ボール,Ball,
label,ヴァレ,Vallee,
bouvier,ジュブレイ,,
nelobufaleffi,ネロブファレッフィ,,
mido,ミド,Bromide,
mura,ムーラ,Mugla,
shiraz,サクラシラーズ,,
sanese,サネーゼ,,
gutturnio,グットゥルニオ,,
cacao,ヴィノカカオ,,
marie,リエ,Rie,
via,ヴィア,Via,
arriba,アリーバ,,
le,ブレ,Camera shake,
stralustro,ストラルストロ,,
gramolere,レグラモレーレ,,
bourisset,ブリッセ,,
didon,ディドン,,
caleta,カレタ,,
valentini,ヴァレンティーニ,,
bue,ブエ,Bue,
sierra,シエラ,,
glendeveron,グレンデュヴェロン,,
domino,ドミニオ,Dominio,
fortia,フォルティア,Folder Tear,
arbarei,アルバレイ,,
contessa,コンテッサ,,
cambria,カンブリア,,
biancara,ビアンカーラ,Biankara,
ferrandes,フェッランデス,,
clemente,クレメンテ,,
zuliani,ズリアーニ,,
les,ブイッセ,,
pairolero,パイロレーロ,,
vermentino,ヴェルメンティーノ,Vermentino,
frontera,フロンテーラ,,
colline,コッリーネ,,
cazamatta,カザマッタ,,
burnfoot,モルト,Malt,
tarletti,タルレッティ,,
asti,アスティ,,
travaglini,トラヴァッリーニ,,
dete,デテ,,
nearco,ネアルコ,,
ellen,ポートエレン,,
cupa,クパ,,
ciolli,チョッリ,,
novementi,ノヴェメンティ,,
marca,マルーカ,,
aretino,アレティノ,,
braun,ブラウン,Brown,
troia,トロイア,Troy,
rio,リオ,Rio,
gufo,グーフォ,,
peseta,ペセタ,,
insieme,リンシエメ,,
salta,サルタテラ,,
vieille,ヴィレ,Ville,
caliboro,カリボロ,,
dimore,ディモーレ,,
ciu,チウ,Chiu,
spumante,スプマンテ,Spumante,
pe,アールペペ,,
majorum,マジョラム,Marjoram,
mantonicoz,マントニコズ,,
quattro,クアットロ,,
pajore,パヨレ,,
grandarella,グランダレッラ,,
matta,マッタ,,
caburnio,カブルニオ,,
emilia,リア,Rear,
filippo,フィリッポ,Filippo,
rita,イタリア,Italy,
alborina,アルボリーナ,Aruborina,
egren,エグレン,,
bohan,ハン,Han,
vinedo,ヴィニエド,,
assolato,アッソラート,,
alzero,アルゼロ,,
guita,ギータ,,
sanguinet,サングイネート,,
diablo,ディアブロ,Diablo,
medaillon,メダリオン,Medallion,
creation,ロートヴァイン,,
le,レグラモレーレ,,
galinot,ジットン,,
primon,プリモン,,
carrou,ロワール,Loire,
sorsola,オルゾーラ,Oruzora,
morellino,モレッリーノ,,
ten,チェーン,Chain,
cru,クレルジュ,,
ruton,リュトン,,
augusto,アウグスト,,
vintage,テタンジェ,,
maria,サンタマリアヴァレー,,
when,ホウェン,,
voiran,ヴォアラン,,
boasso,ボアッソ,,
ognissole,オンニソーレ,,
sorbara,ソルバーラ,,
conca,コンカ,,
bonacosta,ボナコスタ,,
merli,メルリ,,
walla,ワラワラヴァレー,,
aura,アウラ,Aura,
bruciata,ブルチャータ,,
chili,チリ,Chile,
sabbie,サッビエ,,
ceriani,チェリアーニ,,
lacresse,クレッセ,,
gri,グリ,Gris,
tamnavulin,タムナブリン,,
angelini,アンジェリーニ,Angelini,
bertole,スペリオーレ,,
forchini,フォルチーニ,,
sakura,サクラ,Sakura,
loriginel,ロリジネール,,
aie,アイエ,,
herve,エルヴェ,,
joven,ベン,Ben,
aalto,アアルト,,
sarada,サラダ,Salad,
alteni,アルテニ,,
dhelene,レ,Le,
trebbiolo,トレッビオーロ,,
eolo,エオロ,,
hudson,ハドソン,,
playa,ラプラヤ,,
colloredo,コロレド,,
allora,アローラ,Arolla,
damaschito,ダマスキート,,
four,フォール,Fall,
oroya,オロヤ,,
garnacha,ガルナチャ,,
leukadios,ルカディオス,,
pontet,ポンテ,Ponte,
albalin,アルバリン,,
nageanna,ヘネシーナジェーナ,,
burgondia,ブルゴンディア,,
averino,アヴェリーノ,,
vinified,ヴィニフィエド,,
inferno,インフェルノ,Inferno,
dutton,ダトン,,
rivetti,リベッティ,,
frederick,フレデリック,,
maiana,マイアーナ,,
akzente,アクツェンテ,,
nielson,ニールソン,,
murola,ムローラ,,
periperi,ペリペリ,,
pinotnoir,ピノットノイル,,
chene,シェネ,,
balbinot,バルビノット,,
avora,ダヴォラ,Davu~ora,
soda,ダ,Da,
pfaffman,ファフマン,,
cresse,クレッセ,,
quatro,クアトロ,Quatro,
quinson,カンソン,,
forca,フォルカ,,
casillero,メルロー,Merlot,
victorian,ヴィクトリアン,,
grassi,グラッシ,,
furor,ラヴェッロ,,
piacevole,ピアチェボーレ,,
centin,チェンティン,,
gattavecchi,ガッタヴェッキ,,
bleue,カベルネ,Cabernet,
lemelson,レメルソン,,
moncayo,カヨ,Cayo,
sacre,サクレ,Sacre,
shiraz,ハンターシラーズ,,
treviso,トレヴィーゾ,,
canonn,カノン,Canon,
felsensteyer,シュペトレーゼ,Shupetoreze,
canonica,カノーニカ,,
yarden,ヤルデン,,
trutina,トルティーナ,,
wine,アネ,Ane,
polaire,キレ,Kire,
trame,トラーメ,,
cifra,チフラ,,
naveran,ナヴェラン,,
frescato,フレスカート,,
bouches,ブーシェ,,
hohrain,オライン,,
costanti,コスタンティ,,
le,デッレ,,
manda,マンダ,Manda,
lignier,リリエ,,
teso,テソ,Teso,
dvinci,ヴィンチ,,
oebron,オベロン,,
duboeuf,ビエフ,,
optimum,オプティマム,Optimum,
grantschen,グランチェン,,
alaia,アライア,,
vale,バレ,Barre,
sancho,サンチョ,,
touriga,トゥーリガ,,
bugey,ビュジェ,,
stato,スタート,Start,
seleccionada,セレクシオナーダ,,
cecchini,テェッチーニ,,
vatan,ヴァタン,,
fiorita,フィオリータ,,
cru,ルルー,Leroux,
santenay,マニャン,Magnin,
rufus,ティレルズルーファス,,
novali,ノヴァリ,,
cese,チェーゼ,,
veronese,ヴェロネーゼ,,
dolee,ドレエ,,
prieure,ヴジュレ,,
isarco,イサルコ,,
abai,アバイ,,
seta,セータ,Sweater,
nei,ネイ,Ney,
museo,ムセオ,,
schonborn,シェーンボーン,,
terra,テッラ,Terra,
artiga,アルティーガ,,
goulee,グーレ,,
macallan,マッカラン,McCarran,
aranleon,レオン,Leon,
torrichella,トッリチェッラ,,
terra,テラ,Terra,
buen,ブエン,,
piemontte,ピエモンテ,,
donoratico,ドノラティコ,,
auslese,フロッケンベーレンアウスレーゼ,,
nera,ネラ,Nera,
gheta,ゲータ,Gater,
bine,ネ,Ne,
sonato,ソナト,,
sangiovese,サンジョヴェーゼ,,
pro,プロ,Professional,
